movie_id,imdb_id,title,country,director,genre,festival
idfnew1054,tt4807434,clear years,Belgium,Frdric Guillaume,animation documentary,idfa
idfnew1055,tt5262746,coal india,Germany,Felix Rben,other documentary,idfa
idfnew1056,tt0068389,cocksucker blues,United States,Robert Frank,other documentary,idfa
idfnew1058,tt5264176,concerto a beethoven journey,United Kingdom,Phil Grabsky,other documentary,idfa
idfnew1059,tt0066946,conversations in vermont,United States,Robert Frank,other documentary,idfa
idfnew106,tt2047735,free improvisation,Israel,Doron Djerassi,other documentary,idfa
idfnew1060,tt5948174,coups de foudre,Belgium,Christophe Reyners,other documentary,idfa
idfnew1061,tt4840158,credit for murder,Israel,Vlady Antonevicz,other documentary,idfa
idfnew1062,tt3080844,crocodile gennadiy,United States,Steve Hoover,other documentary,idfa
idfnew1064,tt4462996,dancing for you,Norway,Erlend E Mo,other documentary,idfa
idfnew1066,tt4144818,dear araucaria,United Kingdom,Matt Houghton,other documentary,idfa
idfnew1067,tt12026352,dj vu,Denmark,Jon Bang Carlsen,other documentary,idfa
idfnew1068,tt5053042,democracy,Germany,David Bernet,other documentary,idfa
idfnew107,tt2229505,from africa to assen,Netherlands,Lieza Rben,other documentary,idfa
idfnew1073,tt5229198,don juan,Sweden,Jerzy Sladkowski,other documentary,idfa
idfnew1076,tt5357118,double aliens,Latvia,Ugis Olte,other documentary,idfa
idfnew1078,tt4082668,driving with selvi,Canada,Elisa Paloschi,other documentary,idfa
idfnew1079,tt0201594,energy and how to get it,United States,Robert Frank,other documentary,idfa
idfnew1082,tt4365376,every face has a name,Sweden,Magnus Gertten,other documentary,idfa
idfnew1087,tt4536540,fassbinder,Germany,Annekatrin Hendel,other documentary,idfa
idfnew1088,tt0119107,fast cheap and out of control,United States,Errol Morris,other documentary,idfa
idfnew1089,tt0067085,fata morgana,Germany,Werner Herzog,other documentary,idfa
idfnew1091,tt4471392,flotel europa,Denmark,Vladimir Tomic,other documentary,idfa
idfnew1092,tt5283978,for kibera,Finland,Kati Juurus,other documentary,idfa
idfnew1094,tt3342658,from the depths,Italy,Valentina Pedicini,other documentary,idfa
idfnew1095,tt5144176,full of dreams,Netherlands,Marinka De Jongh,other documentary,idfa
idfnew1096,tt5280580,garage 20,Netherlands,Catherine Van Campen,other documentary,idfa
idfnew1097,tt4602914,grozny blues,Switzerland,Nicola Bellucci,other documentary,idfa
idfnew1098,tt6444786,grumant island of communism,Russia,Ivan S Tverdovskiy,other documentary,idfa
idfnew1102,tt5245130,holy cow,Azerbaijan,Imam Hasanov,other documentary,idfa
idfnew1103,tt5240824,home sweet home,Denmark,Katrine Philip,other documentary,idfa
idfnew1104,tt5261672,horsebeing,France,Jrme Clmentwilz,other documentary,idfa
idfnew1105,tt4423066,hot sugars cold world,United States,Adam Bhala Lough,other documentary,idfa
idfnew1106,tt4247276,hot type 150 years of the nation,United States,Barbara Kopple,other documentary,idfa
idfnew1107,tt4144504,how to change the world,United Kingdom,Jerry Rothwell,other documentary,idfa
idfnew1108,tt3327994,human,France,Yann Arthusbertrand,other documentary,idfa
idfnew1109,tt5121762,i am dublin,Sweden,David Aronowitsch,other documentary,idfa
idfnew1110,tt4722674,i am sun mu,United States,Adam Sjoberg,animation documentary,idfa
idfnew1111,tt5120042,i am the blues,Canada,Daniel Cross,other documentary,idfa
idfnew1113,tt5131052,iceberg,Cuba,Juliana Gabriela Gomez Castaeda,other documentary,idfa
idfnew1114,tt5047268,ill fly higher,Netherlands,Isabel Lamberti,other documentary,idfa
idfnew1115,tt4519166,imagine waking up tomorrow and all music has disappeared,Switzerland,Stefan Schwietert,other documentary,idfa
idfnew1117,tt5135078,in california,France,Charles Redon,other documentary,idfa
idfnew1118,tt5917542,in defense of the rocket,United Kingdom,Martin Ginestie,other documentary,idfa
idfnew112,tt1719030,give up tomorrow,United States,Michael Collins,other documentary,idfa
idfnew1122,tt4257062,in transit,United States,Albert Maysles,other documentary,idfa
idfnew1123,tt4621016,ingrid bergman in her own words,Sweden,Stig Bjrkman,other documentary,idfa
idfnew1125,tt9136338,into darkness,Belgium,Rachida El Garani,other documentary,idfa
idfnew1126,tt5099004,irrawaddy mon amour,Italy,Valeria Testagrossa,other documentary,idfa
idfnew1127,tt5467824,isabella morra,France,Isabel Pagliai,other documentary,idfa
idfnew1128,tt1590078,it felt like a kiss,United Kingdom,Adam Curtis,other documentary,idfa
idfnew113,tt4192770,goa hippy tribe,Australia,Darius Devas,other documentary,idfa
idfnew1130,tt5337758,jheronimus bosch touched by the devil,Netherlands,Pieter Van Huijstee,other documentary,idfa
idfnew1131,tt5109324,jonas and the backyard circus,Brazil,Paula Gomes,other documentary,idfa
idfnew1132,tt4074700,jungle sisters,United Kingdom,Chloe Ruthven,other documentary,idfa
idfnew1133,tt4477456,k2 touching the sky,Poland,Eliza Kubarska,other documentary,idfa
idfnew1135,tt4529712,katsuobushi,Japan,Yu Nakajima,other documentary,idfa
idfnew1137,tt3785740,kingdom of shadows,United States,Bernardo Ruiz,other documentary,idfa
idfnew114,tt2192914,going up the stairs,Iran,Rokhsareh Ghaemmaghami,other documentary,idfa
idfnew1141,tt4952502,lampedusa in winter,Austria,Jakob Brossmann,other documentary,idfa
idfnew1143,tt0023037,land without bread,Spain,Luis Buuel,other documentary,idfa
idfnew1144,tt4611160,last conversations,Brazil,Eduardo Coutinho,other documentary,idfa
idfnew1146,tt6284556,life of a butterfly,Poland,Piotr W Bernas,other documentary,idfa
idfnew1148,tt4355574,live from new york,United States,Bao Nguyen,other documentary,idfa
idfnew1149,tt8032584,log head,Finland,Maarit Suomivnnen,other documentary,idfa
idfnew115,tt0457660,golub late works are the catastrophes,United States,Jerry Blumenthal,other documentary,idfa
idfnew1150,tt4079552,look love,China,Yun Ye,other documentary,idfa
idfnew1152,tt8332672,lyari notes,India,Maheen Zia,other documentary,idfa
idfnew1153,tt4534732,maiko dancing child,Norway,Se Svenheim Drivenes,other documentary,idfa
idfnew1154,tt5259120,man falling,Denmark,Anne Regitze Wivel,other documentary,idfa
idfnew1155,tt0019760,man with a movie camera,Russia,Dziga Vertov,other documentary,idfa
idfnew1157,tt5280642,martha niki,Sweden,Tora Mrtens,other documentary,idfa
idfnew1158,tt4640564,master and tatyana,Lithuania,Giedre Ickyte,other documentary,idfa
idfnew1159,tt4224328,mavis,United States,Jessica Edwards,other documentary,idfa
idfnew116,tt1707372,a good man,United States,Gordon Quinn,other documentary,idfa
idfnew1160,tt0063286,me and my brother,United States,Robert Frank,other documentary,idfa
idfnew1162,tt0169024,megacities,Austria,Michael Glawogger,other documentary,idfa
idfnew1163,tt2545428,meru,United States,E Chai Vasarhelyi,other documentary,idfa
idfnew1165,tt4543414,moriom,Switzerland,Francesca Scalisi,other documentary,idfa
idfnew1166,tt4336186,motleys law,Denmark,Nicole Nielsen Horanyi,other documentary,idfa
idfnew1167,tt3412684,mr gaga,Israel,Tomer Heymann,other documentary,idfa
idfnew1168,tt5923384,mr hu and the temple,Netherlands,Yan Ting Yuen,other documentary,idfa
idfnew1169,tt5641440,my aleppo,United States,Melissa Langer,other documentary,idfa
idfnew117,tt2359081,gozaran time passing,Netherlands,Frank Scheffer,other documentary,idfa
idfnew1171,tt6158630,my enemy my brother,Canada,Ann Shin,other documentary,idfa
idfnew1172,tt4762054,my silicone love,Netherlands,Sophie Dros,other documentary,idfa
idfnew1173,tt5546990,napolislam,Italy,Ernesto Pagano,other documentary,idfa
idfnew1174,tt5104286,natural disorder,Denmark,Christian Snderby Jepsen,other documentary,idfa
idfnew1175,tt4780766,new york cuts,United States,Luke Lorentzen,other documentary,idfa
idfnew1176,tt5463208,next stop utopia,Greece,Apostolos Karakasis,other documentary,idfa
idfnew1177,tt4365412,nice people,Sweden,Anders Helgeson,other documentary,idfa
idfnew118,tt2307420,grandmas tattoos,Sweden,Suzanne Khardalian,other documentary,idfa
idfnew1180,tt6586964,ok good,Russia,Alexandra Kulak,other documentary,idfa
idfnew1182,tt4160256,olmo and the seagull,Denmark,Petra Costa,other documentary,idfa
idfnew1185,tt4881032,on football,Spain,Sergio Oksman,other documentary,idfa
idfnew1186,tt5646290,on the pole,United States,Robert Drew,other documentary,idfa
idfnew1188,tt3587396,only the dead,Australia,Bill Guttentag,other documentary,idfa
idfnew119,tt1931416,the great liberty,Sweden,Sa Blanck,other documentary,idfa
idfnew1190,tt4982250,oriented,United Kingdom,Jake Witzenfeld,other documentary,idfa
idfnew1194,tt5051294,patience patience youll go to paradise,Belgium,Hajda Lahbib,other documentary,idfa
idfnew1195,tt5077744,patient,Colombia,Jorge Caballero,other documentary,idfa
idfnew1196,tt5181448,pelota ii,Spain,Jrgen Leth,other documentary,idfa
idfnew1199,tt3522866,playing lecuona,Spain,Pavel Giroud,other documentary,idfa
idfnew12,tt12242348,askoo,Iran,Mohammad Ali Hashemzehi,other documentary,idfa
idfnew120,tt2830606,gretchen road movie,Brazil,Paschoal Samora,other documentary,idfa
idfnew1200,tt5105296,please remember me,China,Qing Zhao,other documentary,idfa
idfnew1201,tt3581436,poverty inc,United States,Michael Matheson Miller,other documentary,idfa
idfnew1202,tt0052100,pull my daisy,United States,Robert Frank,other documentary,idfa
idfnew1204,tt1618448,racing extinction,United States,Louie Psihoyos,other documentary,idfa
idfnew1205,tt4971758,rebels,Norway,Kari Anne Moe,other documentary,idfa
idfnew1209,tt9646632,remember your name babylon,Belgium,Marie Brumagne,other documentary,idfa
idfnew121,tt0073076,grey gardens,United States,Albert Maysles,other documentary,idfa
idfnew1210,tt3270538,requiem for the american dream,United States,Peter Hutchison,other documentary,idfa
idfnew1212,tt0192534,rocky road to dublin,Ireland,Peter Lennon,other documentary,idfa
idfnew1213,tt4302612,roshmia,United Arab Emirates,Salim Jabal,other documentary,idfa
idfnew1214,tt5130574,rough stage,Estonia,Toomas Jrvet,other documentary,idfa
idfnew1215,tt5046054,roundabout in my head,Algeria,Hassen Ferhani,other documentary,idfa
idfnew1216,tt6948588,russian dream,Russia,Sergey Debizhev,other documentary,idfa
idfnew1217,tt4833446,ruth,Sweden,Hanna Heilborn,other documentary,idfa
idfnew1219,tt5991580,salamanca,Russia,Ruslan Fedetow,other documentary,idfa
idfnew122,tt1986018,guerrillera,United Kingdom,Elle Sillanpaa,other documentary,idfa
idfnew1220,tt4126342,salero,United States,Mike Plunkett,other documentary,idfa
idfnew1221,tt5136186,say something,Sweden,Sa Ekman,other documentary,idfa
idfnew1225,tt5369250,sketches of siberia,Netherlands,Ben Van Lieshout,other documentary,idfa
idfnew1228,tt4968400,snow monkey,Australia,George Gittoes,other documentary,idfa
idfnew123,tt1889394,gun fight,United States,Barbara Kopple,other documentary,idfa
idfnew1230,tt4432912,song of lahore,Pakistan,Andy Schocken,other documentary,idfa
idfnew1231,tt5278928,sonita,Iran,Rokhsareh Ghaemmaghami,other documentary,idfa
idfnew1233,tt0245240,stamping ground,Germany,Hans Jrgen Pohland,other documentary,idfa
idfnew1234,tt4425064,steve jobs the man in the machine,United States,Alex Gibney,other documentary,idfa
idfnew1235,tt8026914,still holding still,Belgium,Sarah Vanagt,other documentary,idfa
idfnew1237,tt5152908,strung out,Israel,Nirit Aharoni,other documentary,idfa
idfnew1238,tt0117778,summer cannibals,United States,Robert Frank,other documentary,idfa
idfnew124,tt2042545,habana muda,France,Eric Brach,other documentary,idfa
idfnew1240,tt4602834,surire,Chile,Bettina Perut,other documentary,idfa
idfnew1241,tt1704619,tabloid,United States,Errol Morris,other documentary,idfa
idfnew1245,tt4190906,thank you for playing,United States,David Osit,other documentary,idfa
idfnew1247,tt7798986,the american epic sessions,United States,Bernard Macmahon,other documentary,idfa
idfnew1248,tt4316236,the black panthers vanguard of the revolution,United States,Stanley Nelson,other documentary,idfa
idfnew1249,tt4056808,the chinese mayor,China,Hao Zhou,other documentary,idfa
idfnew125,tt4190820,hallelujah,Netherlands,Kees Brouwer,other documentary,idfa
idfnew1250,tt4857574,the confessions of thomas quick,United Kingdom,Brian Hill,other documentary,idfa
idfnew1252,tt4126602,the dybbuk a talke of wandering souls,Poland,Krzysztof Kopczynski,other documentary,idfa
idfnew1253,tt0092963,the emperors naked army marches on,Japan,Kazuo Hara,other documentary,idfa
idfnew1254,tt11987456,the enemy,France,Karim Ben Khelifa,other documentary,idfa
idfnew1255,tt4918254,the fog of srebrenica,United Kingdom,Samir Mehanovic,other documentary,idfa
idfnew1256,tt0125118,the girl chewing gum,United Kingdom,John Smith,other documentary,idfa
idfnew1257,tt4764988,the ladino ladies club,Bulgaria,Boris Missirkov,other documentary,idfa
idfnew1259,tt4162916,the many sad fates of mr toledano,United States,Joshua Seftel,other documentary,idfa
idfnew126,tt2023571,happiness promised land,France,Laurent Hasse,other documentary,idfa
idfnew1260,tt4882164,the meadow,Switzerland,Jela Hasler,other documentary,idfa
idfnew1261,tt5231436,the mutes house,Israel,Tamar Kay,other documentary,idfa
idfnew1262,tt3317522,the nightmare,United States,Rodney Ascher,other documentary,idfa
idfnew1263,tt0117376,the present,United States,Robert Frank,other documentary,idfa
idfnew1264,tt5461800,the rates cut,Spain,Paco Nicols,other documentary,idfa
idfnew1265,tt5142610,the road,China,Zanbo Zhang,other documentary,idfa
idfnew1266,tt4082596,the russian woodpecker,United Kingdom,Chad Gracia,other documentary,idfa
idfnew1267,tt4434294,the siren of faso fani,France,Michel K Zongo,other documentary,idfa
idfnew1268,tt5269974,the sniper of kobani,Netherlands,Reber Dosky,other documentary,idfa
idfnew1269,tt5092396,the successor,Italy,Mattia Epifani,other documentary,idfa
idfnew127,tt2077761,heart of sky heart of earth,Germany,Frauke Sandig,other documentary,idfa
idfnew1270,tt4716560,the swedish theory of love,Sweden,Erik Gandini,other documentary,idfa
idfnew1271,tt0096257,the thin blue line,United States,Errol Morris,other documentary,idfa
idfnew1276,tt3204394,the wedding contract,United States,David Dawkins,other documentary,idfa
idfnew1277,tt5094308,the world according to monsieur khiar,Netherlands,Sjors Swierstra,other documentary,idfa
idfnew128,tt0206805,here we are waiting for you,Brazil,Marcelo Masago,other documentary,idfa
idfnew1280,tt5571142,this is exile diaries of child refugees,United Kingdom,Mani Y Benchelah,other documentary,idfa
idfnew1281,tt4119052,those who feel the fire burning,Netherlands,Morgan Knibbe,other documentary,idfa
idfnew1283,tt5135256,thy fathers chair,United States,Antonio Tibaldi,other documentary,idfa
idfnew1284,tt3986532,tig,United States,Kristina Goolsby,other documentary,idfa
idfnew1285,tt4082370,time suspended,Mexico,Natalia Bruschtein,other documentary,idfa
idfnew1286,tt0380758,tishe,Russia,Victor Kossakovsky,other documentary,idfa
idfnew1288,tt4658808,ukrainian sheriffs,Ukraine,Roman Bondarchuk,other documentary,idfa
idfnew1290,tt1286798,unmistaken child,Israel,Nati Baratz,other documentary,idfa
idfnew1291,tt7120402,varicella,Norway,Victor Kossakovsky,other documentary,idfa
idfnew1292,tt5358370,vita activa the spirit of hannah arendt,Canada,Ada Ushpiz,other documentary,idfa
idfnew1294,tt5474996,walls,Spain,Pablo Iraburu,other documentary,idfa
idfnew1295,tt4516932,wastecooking make food not waste,Austria,Georg Misch,other documentary,idfa
idfnew1298,tt4886372,we are not alone,Spain,Pere Joan Ventura,other documentary,idfa
idfnew1300,tt3962848,welcome to leith,United States,Michael Beach Nichols,other documentary,idfa
idfnew1301,tt0073887,welfare,United States,Frederick Wiseman,other documentary,idfa
idfnew1302,tt3780514,were still here johnny cashs bitter tears revisited,United States,Antonino Dambrosio,other documentary,idfa
idfnew1304,tt5151662,when the earth seems to be light,Georgia,Salome Machaidze,other documentary,idfa
idfnew1306,tt4234732,women in sink,United Kingdom,Iris Zaki,other documentary,idfa
idfnew1307,tt0066580,woodstock,United States,Mike Wadleigh,other documentary,idfa
